Entity ID,Friendly Name,State,Unit,Device Class,State Class,Icon,Last Updated,Last Changed,Domain,Integration,Restored,Supported Features
sensor.deyeinvertermaster_summary_total_pv2_fix,deyeinvertermaster_summary_total_pv2_fix,35.737,kWh,energy,total,N/A,2025-10-02T15:38:34.026400+00:00,2025-10-02T15:38:34.026400+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_total_pv3_fix,deyeinvertermaster_summary_total_pv3_fix,unknown,kWh,energy,total,N/A,2025-10-02T15:07:51.851956+00:00,2025-10-02T15:07:51.851956+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_total_pv4_fix,deyeinvertermaster_summary_total_pv4_fix,unknown,kWh,energy,total,N/A,2025-10-02T15:07:51.859430+00:00,2025-10-02T15:07:51.859430+00:00,sensor,N/A,False,N/A
sensor.main_eskom_switch_energy,Main Eskom Switch Energy,97.32,kWh,energy,total,N/A,2025-10-02T15:38:42.684001+00:00,2025-10-02T15:38:42.684001+00:00,sensor,N/A,False,N/A
sensor.backup_backup_manager_state,Backup Backup Manager state,idle,N/A,enum,N/A,N/A,2025-10-02T15:09:07.896636+00:00,2025-10-02T15:09:07.896636+00:00,sensor,N/A,False,N/A
sensor.backup_next_scheduled_automatic_backup,Backup Next scheduled automatic backup,2025-10-03T07:30:00+00:00,N/A,timestamp,N/A,N/A,2025-10-02T15:07:09.723538+00:00,2025-10-02T15:07:09.723538+00:00,sensor,N/A,False,N/A
sensor.backup_last_successful_automatic_backup,Backup Last successful automatic backup,2025-10-02T07:49:03+00:00,N/A,timestamp,N/A,N/A,2025-10-02T15:07:09.726085+00:00,2025-10-02T15:07:09.726085+00:00,sensor,N/A,False,N/A
sensor.backup_last_attempted_automatic_backup,Backup Last attempted automatic backup,2025-10-02T07:30:00+00:00,N/A,timestamp,N/A,N/A,2025-10-02T15:07:09.726768+00:00,2025-10-02T15:07:09.726768+00:00,sensor,N/A,False,N/A
sensor.google_drive_backup_size,Google Drive Backup Size,unavailable,GB,N/A,N/A,mdi:harddisk,2025-10-02T15:09:15.070603+00:00,2025-10-02T15:09:15.070603+00:00,sensor,N/A,False,N/A
sensor.google_drive_backup_status,Google Drive Backup Status,backed_up,N/A,N/A,N/A,mdi:cloud-check,2025-10-02T15:09:15.071771+00:00,2025-10-02T15:09:15.071771+00:00,sensor,N/A,False,N/A
sensor.google_drive_last_backup,Google Drive Last Backup,2025-10-02 10:00:00,N/A,N/A,N/A,mdi:calendar-clock,2025-10-02T15:09:15.072750+00:00,2025-10-02T15:09:15.072750+00:00,sensor,N/A,False,N/A
sensor.google_drive_next_backup,Google Drive Next Backup,2025-10-03 10:00:00,N/A,N/A,N/A,mdi:calendar-plus,2025-10-02T15:09:15.073625+00:00,2025-10-02T15:09:15.073625+00:00,sensor,N/A,False,N/A
sensor.home_assistant_core_version,Home Assistant Core Version,unknown,N/A,N/A,N/A,mdi:home-assistant,2025-10-02T15:07:09.829140+00:00,2025-10-02T15:07:09.829140+00:00,sensor,N/A,False,N/A
sensor.home_assistant_host_disk_free_2,Host Disk Free Space,unknown,GB,N/A,N/A,mdi:harddisk,2025-10-02T15:07:09.829410+00:00,2025-10-02T15:07:09.829410+00:00,sensor,N/A,False,N/A
sensor.google_drive_backup_status_enhanced,Google Drive Backup Status Enhanced,backed_up,N/A,N/A,N/A,mdi:cloud-check,2025-10-02T15:09:15.079304+00:00,2025-10-02T15:09:15.079304+00:00,sensor,N/A,False,N/A
sensor.google_drive_last_backup_formatted,Google Drive Last Backup Formatted,2025-10-02 10:00:00,N/A,N/A,N/A,mdi:calendar-clock,2025-10-02T15:09:15.081603+00:00,2025-10-02T15:09:15.081603+00:00,sensor,N/A,False,N/A
sensor.google_drive_next_backup_formatted,Google Drive Next Backup Formatted,2025-10-03 10:00:00,N/A,N/A,N/A,mdi:calendar-plus,2025-10-02T15:09:15.082534+00:00,2025-10-02T15:09:15.082534+00:00,sensor,N/A,False,N/A
sensor.google_drive_backup_size_gb,Google Drive Backup Size GB,unavailable,GB,N/A,N/A,mdi:harddisk,2025-10-02T15:09:15.083852+00:00,2025-10-02T15:09:15.083852+00:00,sensor,N/A,False,N/A
sensor.network_device_discovery,Network Device Discovery,2,N/A,N/A,N/A,N/A,2025-10-02T15:39:00.258772+00:00,2025-10-02T15:08:53.656352+00:00,sensor,N/A,False,N/A
sensor.weekly_automation_health_report,Weekly Automation Health Report,2025-10-02,N/A,N/A,N/A,N/A,2025-10-02T15:39:00.265800+00:00,2025-10-02T15:08:53.665778+00:00,sensor,N/A,False,N/A
sensor.system_health_summary,System Health Summary,Healthy,N/A,N/A,N/A,N/A,2025-10-02T15:08:53.668307+00:00,2025-10-02T15:08:53.668307+00:00,sensor,N/A,False,N/A
sensor.onedrive_storage_percentage_calculated,OneDrive Storage Percentage Calculated,65.1,%,N/A,N/A,mdi:percent,2025-10-02T15:08:53.670467+00:00,2025-10-02T15:08:53.670467+00:00,sensor,N/A,False,N/A
sensor.onedrive_storage_status_enhanced,OneDrive Storage Status Enhanced,Normal,N/A,N/A,N/A,mdi:information,2025-10-02T15:08:53.673426+00:00,2025-10-02T15:08:53.673426+00:00,sensor,N/A,False,N/A
sensor.onedrive_days_until_full_calculated,OneDrive Days Until Full Calculated,3628,days,N/A,N/A,mdi:calendar-clock,2025-10-02T15:08:53.675116+00:00,2025-10-02T15:08:53.675116+00:00,sensor,N/A,False,N/A
sensor.sensor_inventory_auditor,Sensor Inventory Auditor,1137,N/A,N/A,N/A,N/A,2025-10-02T15:09:39.747666+00:00,2025-10-02T15:09:39.747666+00:00,sensor,N/A,False,N/A
sensor.sensor_audit_grafana_markdown,Sensor Audit Grafana Markdown,"(
  ""**Grafana Audit Report**\n""
  ~ ""- Expected: "" ~ expected | length ~ ""\n""
  ~ ""- Present: "" ~ present | length ~ ""\n""
  ~ ""- Missing: "" ~ missing | length ~ ""\n\n""
  ~ missing | map('regex_replace', '^', '❌ ') | join('\n')
)",N/A,N/A,N/A,N/A,2025-10-02T15:08:53.713889+00:00,2025-10-02T15:08:53.713889+00:00,sensor,N/A,False,N/A
sensor.eskom_cost_this_month_2,Eskom Cost This Month 2,unknown,ZAR,monetary,measurement,N/A,2025-10-02T15:07:09.852286+00:00,2025-10-02T15:07:09.852286+00:00,sensor,N/A,False,N/A
sensor.garage_mid_door_battery_level,Garage Mid Door Battery Level,0,%,N/A,N/A,N/A,2025-10-02T15:08:53.725045+00:00,2025-10-02T15:08:53.725045+00:00,sensor,N/A,False,N/A
sensor.eskom_cost_this_month,Eskom Cost This Month,1351428.17,ZAR,N/A,N/A,N/A,2025-10-02T15:38:42.722007+00:00,2025-10-02T15:38:42.722007+00:00,sensor,N/A,False,N/A
sensor.eskom_remaining_prepaid_credit,Eskom Remaining Prepaid Credit,-330513.0,kWh,N/A,N/A,N/A,2025-10-02T15:38:42.723156+00:00,2025-10-02T15:38:42.723156+00:00,sensor,N/A,False,N/A
sensor.stale_entities_count,Stale Entities Count,289,N/A,N/A,N/A,N/A,2025-10-02T15:37:02.245893+00:00,2025-10-02T15:37:02.245893+00:00,sensor,N/A,False,N/A
sensor.predicted_daily_cost,Predicted Daily Cost,55.14,R,N/A,N/A,mdi:crystal-ball,2025-10-02T15:08:54.233493+00:00,2025-10-02T15:08:54.233493+00:00,sensor,N/A,False,N/A
sensor.energy_efficiency_score,Energy Efficiency Score,98,score,N/A,N/A,mdi:speedometer,2025-10-02T15:38:33.337383+00:00,2025-10-02T15:38:33.337383+00:00,sensor,N/A,False,N/A
sensor.load_management_recommendation,Load Management Recommendation,Standard,N/A,N/A,N/A,mdi:lightbulb-on,2025-10-02T15:08:53.797245+00:00,2025-10-02T15:08:53.797245+00:00,sensor,N/A,False,N/A
sensor.solar_generation_forecast,Solar Generation Forecast,58.2,kWh,N/A,N/A,mdi:weather-sunny,2025-10-02T15:37:48.893092+00:00,2025-10-02T15:37:48.893092+00:00,sensor,N/A,False,N/A
sensor.active_automations_count_2,Active Automations Count,73,N/A,N/A,N/A,mdi:robot,2025-10-02T15:08:53.802822+00:00,2025-10-02T15:08:53.802822+00:00,sensor,N/A,False,N/A
sensor.disabled_automations_count_2,Disabled Automations Count,0,N/A,N/A,N/A,mdi:robot-off,2025-10-02T15:08:53.806624+00:00,2025-10-02T15:08:53.806624+00:00,sensor,N/A,False,N/A
sensor.total_automations_count,Total Automations Count,99,N/A,N/A,N/A,mdi:robot-outline,2025-10-02T15:08:53.808224+00:00,2025-10-02T15:08:53.808224+00:00,sensor,N/A,False,N/A
sensor.automations_file_mapping,Automations File Mapping,99,N/A,N/A,N/A,mdi:file-document-multiple,2025-10-02T15:08:53.812954+00:00,2025-10-02T15:08:53.812954+00:00,sensor,N/A,False,N/A
sensor.active_automations_count,Active Automations Count,73,N/A,N/A,N/A,mdi:robot,2025-10-02T15:08:53.816333+00:00,2025-10-02T15:08:53.816333+00:00,sensor,N/A,False,N/A
sensor.disabled_automations_count,Disabled Automations Count,0,N/A,N/A,N/A,mdi:robot-off,2025-10-02T15:08:53.826668+00:00,2025-10-02T15:08:53.826668+00:00,sensor,N/A,False,N/A
sensor.system_uptime_days,System Uptime Days,0,days,N/A,N/A,N/A,2025-10-02T15:08:53.827890+00:00,2025-10-02T15:08:53.827890+00:00,sensor,N/A,False,N/A
sensor.last_automation_triggered,Last Automation Triggered,Network Auto Scan,N/A,N/A,N/A,N/A,2025-10-02T15:30:00.451719+00:00,2025-10-02T15:30:00.451719+00:00,sensor,N/A,False,N/A
sensor.freezer_garage_centre_power,Freezer Garage Centre Power,122.71,W,power,measurement,mdi:snowflake,2025-10-02T15:38:48.855306+00:00,2025-10-02T15:38:48.855306+00:00,sensor,N/A,False,N/A
sensor.freezer_garage_left_power,Freezer Garage Left Power,138.45,W,power,measurement,mdi:snowflake,2025-10-02T15:38:51.581295+00:00,2025-10-02T15:38:51.581295+00:00,sensor,N/A,False,N/A
sensor.freezer_centre_status,Freezer Centre Status,Normal,N/A,N/A,N/A,mdi:check-circle,2025-10-02T15:08:54.201789+00:00,2025-10-02T15:08:53.851420+00:00,sensor,N/A,False,N/A
sensor.freezer_left_status,Freezer Left Status,Normal,N/A,N/A,N/A,mdi:check-circle,2025-10-02T15:08:54.202585+00:00,2025-10-02T15:08:53.855229+00:00,sensor,N/A,False,N/A
sensor.freezer_centre_daily_cost,Freezer Centre Daily Cost,0.0,ZAR,monetary,N/A,mdi:currency-zar,2025-10-02T15:08:53.856483+00:00,2025-10-02T15:08:53.856483+00:00,sensor,N/A,False,N/A
sensor.freezer_centre_monthly_cost,Freezer Centre Monthly Cost,0.0,ZAR,monetary,N/A,mdi:currency-zar,2025-10-02T15:08:53.858919+00:00,2025-10-02T15:08:53.858919+00:00,sensor,N/A,False,N/A
sensor.freezer_centre_yearly_cost,Freezer Centre Yearly Cost,0.0,ZAR,monetary,N/A,mdi:currency-zar,2025-10-02T15:08:53.860193+00:00,2025-10-02T15:08:53.860193+00:00,sensor,N/A,False,N/A
sensor.freezer_left_daily_cost,Freezer Left Daily Cost,0.0,ZAR,monetary,N/A,mdi:currency-zar,2025-10-02T15:08:53.861360+00:00,2025-10-02T15:08:53.861360+00:00,sensor,N/A,False,N/A
sensor.freezer_left_monthly_cost,Freezer Left Monthly Cost,0.0,ZAR,monetary,N/A,mdi:currency-zar,2025-10-02T15:08:53.862561+00:00,2025-10-02T15:08:53.862561+00:00,sensor,N/A,False,N/A
sensor.freezer_left_yearly_cost,Freezer Left Yearly Cost,0.0,ZAR,monetary,N/A,mdi:currency-zar,2025-10-02T15:08:53.863675+00:00,2025-10-02T15:08:53.863675+00:00,sensor,N/A,False,N/A
sensor.both_freezers_daily_cost,Both Freezers Daily Cost,0.0,ZAR,monetary,N/A,mdi:currency-zar,2025-10-02T15:08:53.865542+00:00,2025-10-02T15:08:53.865542+00:00,sensor,N/A,False,N/A
sensor.both_freezers_monthly_cost,Both Freezers Monthly Cost,0.0,ZAR,monetary,N/A,mdi:currency-zar,2025-10-02T15:08:53.866779+00:00,2025-10-02T15:08:53.866779+00:00,sensor,N/A,False,N/A
sensor.both_freezers_yearly_cost,Both Freezers Yearly Cost,0.0,ZAR,monetary,N/A,mdi:currency-zar,2025-10-02T15:08:53.867893+00:00,2025-10-02T15:08:53.867893+00:00,sensor,N/A,False,N/A
sensor.freezer_centre_anomaly_percentage,Freezer Centre Anomaly Percentage,0,%,N/A,N/A,mdi:percent,2025-10-02T15:08:53.868972+00:00,2025-10-02T15:08:53.868972+00:00,sensor,N/A,False,N/A
sensor.freezer_left_anomaly_percentage,Freezer Left Anomaly Percentage,0,%,N/A,N/A,mdi:percent,2025-10-02T15:08:53.870055+00:00,2025-10-02T15:08:53.870055+00:00,sensor,N/A,False,N/A
sensor.daily_energy_efficiency,Daily Energy Efficiency,22.8,%,N/A,N/A,mdi:solar-power,2025-10-02T15:39:01.209434+00:00,2025-10-02T15:39:01.209434+00:00,sensor,N/A,False,N/A
sensor.battery_status_summary,Battery Status Summary,Excellent,N/A,N/A,N/A,mdi:battery,2025-10-02T15:08:53.880331+00:00,2025-10-02T15:08:53.880331+00:00,sensor,N/A,False,N/A
sensor.inverter_operation_mode,Inverter Operation Mode,Night Mode (Automatic),N/A,N/A,N/A,mdi:power-settings,2025-10-02T15:27:11.348168+00:00,2025-10-02T15:27:11.348168+00:00,sensor,N/A,False,N/A
sensor.download_speed_performance,Download Speed Performance,37.3,%,N/A,N/A,mdi:percent,2025-10-02T15:09:28.154243+00:00,2025-10-02T15:09:28.154243+00:00,sensor,N/A,False,N/A
sensor.upload_speed_performance,Upload Speed Performance,65.8,%,N/A,N/A,mdi:percent,2025-10-02T15:09:28.152777+00:00,2025-10-02T15:09:28.152777+00:00,sensor,N/A,False,N/A
sensor.fiber_network_quality_score,Fiber Network Quality Score,40.9,%,N/A,N/A,mdi:speedometer,2025-10-02T15:09:28.161491+00:00,2025-10-02T15:09:28.161491+00:00,sensor,N/A,False,N/A
sensor.metrofibre_connection_status,Metrofibre Connection Status,Router Offline,N/A,N/A,N/A,mdi:router-network,2025-10-02T15:08:54.206659+00:00,2025-10-02T15:08:53.894951+00:00,sensor,N/A,False,N/A
sensor.connection_uptime_status,Connection Uptime Status,Router Offline,N/A,N/A,N/A,N/A,2025-10-02T15:08:53.896104+00:00,2025-10-02T15:08:53.896104+00:00,sensor,N/A,False,N/A
sensor.current_test_interval,Current Test Interval,30,minutes,N/A,N/A,N/A,2025-10-02T15:08:53.902967+00:00,2025-10-02T15:08:53.902967+00:00,sensor,N/A,False,N/A
sensor.metrofibre_performance_summary,Metrofibre Performance Summary,📊 PERFORMANCE SNAPSHOT:  • Download: 186.62Mbps (37.3%) • Upload: 329.12Mbps (65.8%) • Latency: 42ms  • Quality: 40.9% • Status: Router Offline,N/A,N/A,N/A,N/A,2025-10-02T15:09:28.162550+00:00,2025-10-02T15:09:28.162550+00:00,sensor,N/A,False,N/A
sensor.average_battery_soc,Average Battery SOC,0.0,%,battery,measurement,mdi:battery-50,2025-10-02T15:08:53.914594+00:00,2025-10-02T15:08:53.914594+00:00,sensor,N/A,False,N/A
sensor.combined_solar_power,Combined Solar Power,190,W,power,measurement,mdi:solar-power,2025-10-02T15:38:59.937214+00:00,2025-10-02T15:38:59.937214+00:00,sensor,N/A,False,N/A
sensor.combined_daily_solar_generation,Combined Daily Solar Generation,0.0,kWh,energy,total_increasing,mdi:solar-power-variant,2025-10-02T15:08:53.918379+00:00,2025-10-02T15:08:53.918379+00:00,sensor,N/A,False,N/A
sensor.battery_health_score,Battery Health Score,20,score,N/A,N/A,mdi:heart-broken,2025-10-02T15:08:53.925244+00:00,2025-10-02T15:08:53.925244+00:00,sensor,N/A,False,N/A
sensor.inverter_error_summary,Inverter Error Summary,"Master Offline, Slave Offline",N/A,N/A,N/A,mdi:alert-circle,2025-10-02T15:08:54.222902+00:00,2025-10-02T15:08:53.942151+00:00,sensor,N/A,False,N/A
sensor.network_devices_table,Network Devices Table,unknown,N/A,N/A,N/A,N/A,2025-10-02T15:39:00.267033+00:00,2025-10-02T15:07:09.919238+00:00,sensor,N/A,False,N/A
sensor.network_summary,Network Summary,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:08:53.978729+00:00,2025-10-02T15:08:53.978729+00:00,sensor,N/A,False,N/A
sensor.total_sub_devices_power,Total Sub Devices Power,1268.1,W,power,measurement,N/A,2025-10-02T15:36:49.871467+00:00,2025-10-02T15:36:49.871467+00:00,sensor,N/A,False,N/A
sensor.monitored_devices_percentage,Monitored Devices Percentage,322.7,%,N/A,measurement,mdi:percent-outline,2025-10-02T15:38:42.686849+00:00,2025-10-02T15:38:42.686849+00:00,sensor,N/A,False,N/A
sensor.unmonitored_power,Unmonitored Power,0,W,power,measurement,mdi:help-circle-outline,2025-10-02T15:38:42.692800+00:00,2025-10-02T15:08:53.995764+00:00,sensor,N/A,False,N/A
sensor.power_status,Power Status,Low,N/A,N/A,N/A,mdi:speedometer-slow,2025-10-02T15:38:42.695963+00:00,2025-10-02T15:08:53.998335+00:00,sensor,N/A,False,N/A
sensor.main_eskom_cost_this_month,Main Eskom Cost This Month,1351428.17,ZAR,monetary,N/A,mdi:cash,2025-10-02T15:38:42.724904+00:00,2025-10-02T15:38:42.724904+00:00,sensor,N/A,False,N/A
sensor.eskom_power_status,Eskom Power Status,Low,N/A,N/A,N/A,mdi:speedometer-slow,2025-10-02T15:08:54.004683+00:00,2025-10-02T15:08:54.004683+00:00,sensor,N/A,False,N/A
sensor.prepaid_units_left,Prepaid units left,548.97,kWh,N/A,N/A,N/A,2025-10-02T15:18:44.881611+00:00,2025-10-02T15:18:44.881611+00:00,sensor,N/A,False,N/A
sensor.failed_login_attempts_today,Failed Login Attempts Today,0,N/A,N/A,N/A,N/A,2025-10-02T15:08:54.009328+00:00,2025-10-02T15:08:54.009328+00:00,sensor,N/A,False,N/A
sensor.backup_status_summary,Backup Status Summary,Check Required,N/A,N/A,N/A,N/A,2025-10-02T15:08:54.010825+00:00,2025-10-02T15:08:54.010825+00:00,sensor,N/A,False,N/A
sensor.sensor_inventory,Sensor Inventory,1137,N/A,N/A,N/A,N/A,2025-10-02T15:09:39.756214+00:00,2025-10-02T15:09:39.756214+00:00,sensor,N/A,False,N/A
sensor.sensor_audit_influxdb_markdown,Sensor Audit InfluxDB Markdown,"(
  ""**InfluxDB Audit**\n""
  ~ ""- Expected: "" ~ expected | length ~ ""\n""
  ~ ""- Present: "" ~ present | length ~ ""\n""
  ~ ""- Missing: "" ~ missing | length ~ ""\n\n""
  ~ missing | map('regex_replace', '^', '❌ ') | join('\n')
)",N/A,N/A,N/A,N/A,2025-10-02T15:08:54.035654+00:00,2025-10-02T15:08:54.035654+00:00,sensor,N/A,False,N/A
sensor.sensor_audit_dashboard_markdown,Sensor Audit Dashboard Markdown,"(
  ""**Dashboard Audit**\n""
  ~ ""- Expected: "" ~ expected | length ~ ""\n""
  ~ ""- Present: "" ~ present | length ~ ""\n""
  ~ ""- Missing: "" ~ missing | length ~ ""\n\n""
  ~ missing | map('regex_replace', '^', '❌ ') | join('\n')
)",N/A,N/A,N/A,N/A,2025-10-02T15:08:54.044998+00:00,2025-10-02T15:08:54.044998+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_solar_power_used,deyeinvertermaster_solar_power_used,20.2,kWh,energy,total_increasing,N/A,2025-10-02T15:38:33.339036+00:00,2025-10-02T15:38:33.339036+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_solar_power_battery_charge,deyeinvertermaster_solar_power_battery_charge,14.0,kWh,energy,total_increasing,N/A,2025-10-02T15:09:44.822121+00:00,2025-10-02T15:09:44.822121+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_essential_load,deyeinvertermaster_essential_load,1195,W,power,measurement,N/A,2025-10-02T15:39:01.184413+00:00,2025-10-02T15:39:01.184413+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_non_essential_load,deyeinvertermaster_non_essential_load,-278,W,power,measurement,N/A,2025-10-02T15:39:01.164817+00:00,2025-10-02T15:39:01.164817+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_priority_charge_or_load,deyeinvertermaster_priority_charge_or_load,on,N/A,N/A,N/A,N/A,2025-10-02T15:08:54.054908+00:00,2025-10-02T15:08:54.054908+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_battery_charge_grid_power,deyeinvertermaster_battery_charge_grid_power,0.0,kW,power,measurement,N/A,2025-10-02T15:08:54.055856+00:00,2025-10-02T15:08:54.055856+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_ha_time,deyeinvertermaster_ha_time,2510021739,N/A,N/A,N/A,N/A,2025-10-02T15:39:00.260818+00:00,2025-10-02T15:39:00.260818+00:00,sensor,N/A,False,N/A
sensor.log_file_size,Log File Size,0,MB,N/A,N/A,mdi:file-document,2025-10-02T15:08:54.058197+00:00,2025-10-02T15:08:54.058197+00:00,sensor,N/A,False,N/A
sensor.sensor_reports_count,Sensor Reports Count,unavailable,N/A,N/A,N/A,mdi:file-multiple,2025-10-02T15:08:54.069184+00:00,2025-10-02T15:08:54.069184+00:00,sensor,N/A,False,N/A
sensor.system_maintenance_status,System Maintenance Status,Pending First Run,N/A,N/A,N/A,mdi:check-circle,2025-10-02T15:08:54.071723+00:00,2025-10-02T15:08:54.071723+00:00,sensor,N/A,False,N/A
sensor.estimated_system_uptime_days,Estimated System Uptime Days,unavailable,days,N/A,N/A,mdi:calendar,2025-10-02T15:08:54.081972+00:00,2025-10-02T15:08:54.081972+00:00,sensor,N/A,False,N/A
sensor.database_health_status,Database Health Status,Unknown,N/A,N/A,N/A,mdi:database-search,2025-10-02T15:08:54.083659+00:00,2025-10-02T15:08:54.083659+00:00,sensor,N/A,False,N/A
sensor.integration_health_score,Integration Health Score,53,%,N/A,N/A,mdi:chart-donut,2025-10-02T15:08:54.093210+00:00,2025-10-02T15:08:54.093210+00:00,sensor,N/A,False,N/A
sensor.estimated_system_load,Estimated System Load,100,%,N/A,N/A,mdi:speedometer,2025-10-02T15:08:54.111733+00:00,2025-10-02T15:08:54.111733+00:00,sensor,N/A,False,N/A
sensor.storage_efficiency_score,Storage Efficiency Score,100,%,N/A,N/A,mdi:database-arrow-down,2025-10-02T15:08:54.118152+00:00,2025-10-02T15:08:54.118152+00:00,sensor,N/A,False,N/A
sensor.overall_system_health,Overall System Health,66.2,%,N/A,N/A,mdi:heart-pulse,2025-10-02T15:08:54.120281+00:00,2025-10-02T15:08:54.120281+00:00,sensor,N/A,False,N/A
sensor.system_report_timestamp,System Report Timestamp,2025-10-02 17:39:00,N/A,N/A,N/A,mdi:clock,2025-10-02T15:39:00.454110+00:00,2025-10-02T15:39:00.454110+00:00,sensor,N/A,False,N/A
sensor.current_electricity_tariff_band,Current Electricity Tariff Band,1,N/A,N/A,N/A,mdi:numeric-1-circle,2025-10-02T15:08:54.132330+00:00,2025-10-02T15:08:54.132330+00:00,sensor,N/A,False,N/A
sensor.current_electricity_rate,Current Electricity Rate,297.9,c/kWh,N/A,N/A,mdi:currency-zar,2025-10-02T15:08:54.135111+00:00,2025-10-02T15:08:54.135111+00:00,sensor,N/A,False,N/A
sensor.estimated_monthly_electricity_cost,Estimated Monthly Electricity Cost,0.06,R,N/A,N/A,mdi:calculator,2025-10-02T15:08:54.137604+00:00,2025-10-02T15:08:54.137604+00:00,sensor,N/A,False,N/A
sensor.daily_electricity_cost,Daily Electricity Cost,39.05,R,N/A,N/A,mdi:currency-zar,2025-10-02T15:08:54.139806+00:00,2025-10-02T15:08:54.139806+00:00,sensor,N/A,False,N/A
sensor.grid_dependency_percentage,Grid Dependency Percentage,47.5,%,N/A,N/A,mdi:transmission-tower,2025-10-02T15:34:57.175229+00:00,2025-10-02T15:34:57.175229+00:00,sensor,N/A,False,N/A
sensor.monthly_budget_status,Monthly Budget Status,0.0,%,N/A,N/A,mdi:emoticon-happy,2025-10-02T15:08:54.144316+00:00,2025-10-02T15:08:54.144316+00:00,sensor,N/A,False,N/A
sensor.daily_water_usage_8_zones,Daily Water Usage (8 Zones),0,L,N/A,N/A,mdi:water-pump,2025-10-02T15:08:54.147792+00:00,2025-10-02T15:08:54.147792+00:00,sensor,N/A,False,N/A
sensor.active_sprinkler_zones,Active Sprinkler Zones,0,N/A,N/A,N/A,mdi:counter,2025-10-02T15:08:54.149238+00:00,2025-10-02T15:08:54.149238+00:00,sensor,N/A,False,N/A
